REGNNUMB,SUBJCODE,SUBJUNCD,SUBJNAME,DEGRCODE,DEGRNAME,DELIVERY_MODE,CURRSEMS,INTNMARK,EXT_MARK,TOTAL,GRADE,TYPE,RES_STAT,UNIVERSITY,RESULT_SYSTEM
20242040006,51024,DCA5204,Object Oriented Programming with Java,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,20,40,60,B+,END-ODL,PASS,AUCDE,CBCS
20242040006,51025,DCA5205,Full Stack Web Development Laboratory,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,26,46,72,A,END-ODL,PASS,AUCDE,CBCS
20242040007,51021,DCA5201,Cloud Computing & Virtualization Architecture,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,27,60,87,A+,END-ODL,PASS,AUCDE,CBCS
20242040007,51022,DCA5202,Web Technologies & Modern Full-Stack Development,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,19,29,48,C,END-ODL,PASS,AUCDE,CBCS
20242040007,51023,DCA5203,Machine Learning & AI Foundations,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,22,48,70,A,END-ODL,PASS,AUCDE,CBCS
20242040007,51024,DCA5204,Object Oriented Programming with Java,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,21,39,60,B+,END-ODL,PASS,AUCDE,CBCS
20242040007,51025,DCA5205,Full Stack Web Development Laboratory,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,17,39,56,B,END-ODL,PASS,AUCDE,CBCS
20242040008,51021,DCA5201,Cloud Computing & Virtualization Architecture,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,28,47,75,A,END-ODL,PASS,AUCDE,CBCS
20242040008,51022,DCA5202,Web Technologies & Modern Full-Stack Development,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,26,63,89,A+,END-ODL,PASS,AUCDE,CBCS
20242040008,51023,DCA5203,Machine Learning & AI Foundations,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,16,29,45,C,END-ODL,PASS,AUCDE,CBCS
20242040008,51024,DCA5204,Object Oriented Programming with Java,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,25,28,53,B,END-ODL,PASS,AUCDE,CBCS
20242040008,51025,DCA5205,Full Stack Web Development Laboratory,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,16,41,57,B,END-ODL,PASS,AUCDE,CBCS
20242040009,51021,DCA5201,Cloud Computing & Virtualization Architecture,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,15,50,65,B+,END-ODL,PASS,AUCDE,CBCS
20242040009,51022,DCA5202,Web Technologies & Modern Full-Stack Development,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,19,36,55,B,END-ODL,PASS,AUCDE,CBCS
20242040009,51023,DCA5203,Machine Learning & AI Foundations,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,16,63,79,A,END-ODL,PASS,AUCDE,CBCS
20242040009,51024,DCA5204,Object Oriented Programming with Java,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,25,43,68,B+,END-ODL,PASS,AUCDE,CBCS
20242040009,51025,DCA5205,Full Stack Web Development Laboratory,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,,,,,END-ODL,CANCELLED,AUCDE,CBCS
20242040010,51021,DCA5201,Cloud Computing & Virtualization Architecture,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,27,64,91,O,END-ODL,PASS,AUCDE,CBCS
20242040010,51022,DCA5202,Web Technologies & Modern Full-Stack Development,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,26,40,66,B+,END-ODL,PASS,AUCDE,CBCS
20242040010,51023,DCA5203,Machine Learning & AI Foundations,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,22,41,63,B+,END-ODL,PASS,AUCDE,CBCS
20242040010,51024,DCA5204,Object Oriented Programming with Java,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,21,28,49,C,END-ODL,PASS,AUCDE,CBCS
20242040010,51025,DCA5205,Full Stack Web Development Laboratory,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,18,45,63,B+,END-ODL,PASS,AUCDE,CBCS
20242040011,51021,DCA5201,Cloud Computing & Virtualization Architecture,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,17,46,63,B+,END-ODL,PASS,AUCDE,CBCS
20242040011,51022,DCA5202,Web Technologies & Modern Full-Stack Development,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,27,38,65,B+,END-ODL,PASS,AUCDE,CBCS
20242040011,51023,DCA5203,Machine Learning & AI Foundations,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,28,52,80,A+,END-ODL,PASS,AUCDE,CBCS
20242040011,51024,DCA5204,Object Oriented Programming with Java,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,18,54,72,A,END-ODL,PASS,AUCDE,CBCS
20242040011,51025,DCA5205,Full Stack Web Development Laboratory,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,21,39,60,B+,END-ODL,PASS,AUCDE,CBCS
20242040012,51021,DCA5201,Cloud Computing & Virtualization Architecture,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,19,36,55,B,END-ODL,PASS,AUCDE,CBCS
20242040012,51022,DCA5202,Web Technologies & Modern Full-Stack Development,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,25,46,71,A,END-ODL,PASS,AUCDE,CBCS
20242040012,51023,DCA5203,Machine Learning & AI Foundations,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,25,29,54,B,END-ODL,PASS,AUCDE,CBCS
20242040012,51024,DCA5204,Object Oriented Programming with Java,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,27,55,82,A+,END-ODL,PASS,AUCDE,CBCS
20242040012,51025,DCA5205,Full Stack Web Development Laboratory,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,28,61,89,A+,END-ODL,PASS,AUCDE,CBCS
20242040013,51021,DCA5201,Cloud Computing & Virtualization Architecture,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,21,64,85,A+,END-ODL,PASS,AUCDE,CBCS
20242040013,51022,DCA5202,Web Technologies & Modern Full-Stack Development,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,19,54,73,A,END-ODL,PASS,AUCDE,CBCS
20242040013,51023,DCA5203,Machine Learning & AI Foundations,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,18,31,49,C,END-ODL,PASS,AUCDE,CBCS
20242040013,51024,DCA5204,Object Oriented Programming with Java,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,28,49,77,A,END-ODL,PASS,AUCDE,CBCS
20242040013,51025,DCA5205,Full Stack Web Development Laboratory,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,21,51,72,A,END-ODL,PASS,AUCDE,CBCS
20242040014,51021,DCA5201,Cloud Computing & Virtualization Architecture,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,17,60,77,A,END-ODL,PASS,AUCDE,CBCS
20242040014,51022,DCA5202,Web Technologies & Modern Full-Stack Development,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,17,56,73,A,END-ODL,PASS,AUCDE,CBCS
20242040014,51023,DCA5203,Machine Learning & AI Foundations,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,26,63,89,A+,END-ODL,PASS,AUCDE,CBCS
20242040014,51024,DCA5204,Object Oriented Programming with Java,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,24,44,68,B+,END-ODL,PASS,AUCDE,CBCS
20242040014,51025,DCA5205,Full Stack Web Development Laboratory,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,18,55,73,A,END-ODL,PASS,AUCDE,CBCS
20242040015,51021,DCA5201,Cloud Computing & Virtualization Architecture,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,20,40,60,B+,END-ODL,PASS,AUCDE,CBCS
20242040015,51022,DCA5202,Web Technologies & Modern Full-Stack Development,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,27,39,66,B+,END-ODL,PASS,AUCDE,CBCS
20242040015,51023,DCA5203,Machine Learning & AI Foundations,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,26,59,85,A+,END-ODL,PASS,AUCDE,CBCS
20242040015,51024,DCA5204,Object Oriented Programming with Java,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,19,50,69,B+,END-ODL,PASS,AUCDE,CBCS
20242040015,51025,DCA5205,Full Stack Web Development Laboratory,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,27,39,66,B+,END-ODL,PASS,AUCDE,CBCS
20242040016,51021,DCA5201,Cloud Computing & Virtualization Architecture,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,20,55,75,A,END-ODL,PASS,AUCDE,CBCS
20242040016,51022,DCA5202,Web Technologies & Modern Full-Stack Development,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,28,47,75,A,END-ODL,PASS,AUCDE,CBCS
20242040016,51023,DCA5203,Machine Learning & AI Foundations,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,15,39,54,B,END-ODL,PASS,AUCDE,CBCS
20242040016,51024,DCA5204,Object Oriented Programming with Java,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,28,43,71,A,END-ODL,PASS,AUCDE,CBCS
20242040016,51025,DCA5205,Full Stack Web Development Laboratory,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,15,31,46,C,END-ODL,PASS,AUCDE,CBCS
20242040017,51021,DCA5201,Cloud Computing & Virtualization Architecture,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,19,62,81,A+,END-ODL,PASS,AUCDE,CBCS
20242040017,51022,DCA5202,Web Technologies & Modern Full-Stack Development,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,16,52,68,B+,END-ODL,PASS,AUCDE,CBCS
20242040017,51023,DCA5203,Machine Learning & AI Foundations,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,20,58,78,A,END-ODL,PASS,AUCDE,CBCS
20242040017,51024,DCA5204,Object Oriented Programming with Java,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,19,28,47,C,END-ODL,PASS,AUCDE,CBCS
20242040017,51025,DCA5205,Full Stack Web Development Laboratory,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,23,29,52,B,END-ODL,PASS,AUCDE,CBCS
20242040018,51021,DCA5201,Cloud Computing & Virtualization Architecture,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,,,,,END-ODL,CANCELLED,AUCDE,CBCS
20242040018,51022,DCA5202,Web Technologies & Modern Full-Stack Development,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,26,44,70,A,END-ODL,PASS,AUCDE,CBCS
20242040018,51023,DCA5203,Machine Learning & AI Foundations,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,16,30,46,C,END-ODL,PASS,AUCDE,CBCS
20242040018,51024,DCA5204,Object Oriented Programming with Java,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,18,36,54,B,END-ODL,PASS,AUCDE,CBCS
20242040018,51025,DCA5205,Full Stack Web Development Laboratory,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,16,40,56,B,END-ODL,PASS,AUCDE,CBCS
20242040019,51021,DCA5201,Cloud Computing & Virtualization Architecture,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,26,36,62,B+,END-ODL,PASS,AUCDE,CBCS
20242040019,51022,DCA5202,Web Technologies & Modern Full-Stack Development,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,19,54,73,A,END-ODL,PASS,AUCDE,CBCS
20242040019,51023,DCA5203,Machine Learning & AI Foundations,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,24,50,74,A,END-ODL,PASS,AUCDE,CBCS
20242040019,51024,DCA5204,Object Oriented Programming with Java,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,22,29,51,B,END-ODL,PASS,AUCDE,CBCS
20242040019,51025,DCA5205,Full Stack Web Development Laboratory,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,24,37,61,B+,END-ODL,PASS,AUCDE,CBCS
20242040020,51021,DCA5201,Cloud Computing & Virtualization Architecture,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,25,44,69,B+,END-ODL,PASS,AUCDE,CBCS
20242040020,51022,DCA5202,Web Technologies & Modern Full-Stack Development,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,22,50,72,A,END-ODL,PASS,AUCDE,CBCS
20242040020,51023,DCA5203,Machine Learning & AI Foundations,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,17,50,67,B+,END-ODL,PASS,AUCDE,CBCS
20242040020,51024,DCA5204,Object Oriented Programming with Java,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,20,31,51,B,END-ODL,PASS,AUCDE,CBCS
20242040020,51025,DCA5205,Full Stack Web Development Laboratory,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,18,31,49,C,END-ODL,PASS,AUCDE,CBCS
20242040021,51021,DCA5201,Cloud Computing & Virtualization Architecture,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,16,32,48,C,END-ODL,PASS,AUCDE,CBCS
20242040021,51022,DCA5202,Web Technologies & Modern Full-Stack Development,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,20,29,49,C,END-ODL,PASS,AUCDE,CBCS
20242040021,51023,DCA5203,Machine Learning & AI Foundations,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,26,27,53,B,END-ODL,PASS,AUCDE,CBCS
20242040021,51024,DCA5204,Object Oriented Programming with Java,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,18,28,46,C,END-ODL,PASS,AUCDE,CBCS
20242040021,51025,DCA5205,Full Stack Web Development Laboratory,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,25,52,77,A,END-ODL,PASS,AUCDE,CBCS
20242040022,51021,DCA5201,Cloud Computing & Virtualization Architecture,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,20,55,75,A,END-ODL,PASS,AUCDE,CBCS
20242040022,51022,DCA5202,Web Technologies & Modern Full-Stack Development,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,17,49,66,B+,END-ODL,PASS,AUCDE,CBCS
20242040022,51023,DCA5203,Machine Learning & AI Foundations,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,28,61,89,A+,END-ODL,PASS,AUCDE,CBCS
20242040022,51024,DCA5204,Object Oriented Programming with Java,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,19,42,61,B+,END-ODL,PASS,AUCDE,CBCS
20242040022,51025,DCA5205,Full Stack Web Development Laboratory,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,24,35,59,B,END-ODL,PASS,AUCDE,CBCS
20242040023,51021,DCA5201,Cloud Computing & Virtualization Architecture,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,27,64,91,O,END-ODL,PASS,AUCDE,CBCS
20242040023,51022,DCA5202,Web Technologies & Modern Full-Stack Development,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,19,37,56,B,END-ODL,PASS,AUCDE,CBCS
20242040023,51023,DCA5203,Machine Learning & AI Foundations,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,18,44,62,B+,END-ODL,PASS,AUCDE,CBCS
20242040023,51024,DCA5204,Object Oriented Programming with Java,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,17,63,80,A+,END-ODL,PASS,AUCDE,CBCS
20242040023,51025,DCA5205,Full Stack Web Development Laboratory,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,20,41,61,B+,END-ODL,PASS,AUCDE,CBCS
20242040024,51021,DCA5201,Cloud Computing & Virtualization Architecture,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,19,35,54,B,END-ODL,PASS,AUCDE,CBCS
20242040024,51022,DCA5202,Web Technologies & Modern Full-Stack Development,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,,,,,END-ODL,CANCELLED,AUCDE,CBCS
20242040024,51023,DCA5203,Machine Learning & AI Foundations,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,26,60,86,A+,END-ODL,PASS,AUCDE,CBCS
20242040024,51024,DCA5204,Object Oriented Programming with Java,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,23,50,73,A,END-ODL,PASS,AUCDE,CBCS
20242040024,51025,DCA5205,Full Stack Web Development Laboratory,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,15,29,44,C,END-ODL,PASS,AUCDE,CBCS
20242040025,51021,DCA5201,Cloud Computing & Virtualization Architecture,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,27,36,63,B+,END-ODL,PASS,AUCDE,CBCS
20242040025,51022,DCA5202,Web Technologies & Modern Full-Stack Development,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,25,41,66,B+,END-ODL,PASS,AUCDE,CBCS
20242040025,51023,DCA5203,Machine Learning & AI Foundations,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,27,33,60,B+,END-ODL,PASS,AUCDE,CBCS
20242040025,51024,DCA5204,Object Oriented Programming with Java,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,21,45,66,B+,END-ODL,PASS,AUCDE,CBCS
20242040025,51025,DCA5205,Full Stack Web Development Laboratory,610,MCA - Master of Computer Applications (ODL),OFFLINE,2,20,30,50,B,END-ODL,PASS,AUCDE,CBCS
20242050001,52011,DCS5101,Advanced Operating Systems & Distributed Architecture,620,M.Sc. - Information Technology (ODL),OFFLINE,1,17,33,50,B,CT-ODL,PASS,AUCDE,CBCS
20242050001,52012,DCS5102,Computer Networks & Network Security Protocols,620,M.Sc. - Information Technology (ODL),OFFLINE,1,16,45,61,B+,CT-ODL,PASS,AUCDE,CBCS
20242050001,52013,DCS5103,Object Oriented Software Engineering,620,M.Sc. - Information Technology (ODL),OFFLINE,1,26,58,84,A+,CT-ODL,PASS,AUCDE,CBCS
20242050001,52014,DCS5104,"Data Mining, Warehousing & Big Data",620,M.Sc. - Information Technology (ODL),OFFLINE,1,22,46,68,B+,CT-ODL,PASS,AUCDE,CBCS
20242050001,52015,DCS5105,Distributed Systems & Security Laboratory,620,M.Sc. - Information Technology (ODL),OFFLINE,1,22,32,54,B,CT-ODL,PASS,AUCDE,CBCS
20242050002,52011,DCS5101,Advanced Operating Systems & Distributed Architecture,620,M.Sc. - Information Technology (ODL),OFFLINE,1,21,38,59,B,CT-ODL,PASS,AUCDE,CBCS
20242050002,52012,DCS5102,Computer Networks & Network Security Protocols,620,M.Sc. - Information Technology (ODL),OFFLINE,1,25,27,52,B,CT-ODL,PASS,AUCDE,CBCS
20242050002,52013,DCS5103,Object Oriented Software Engineering,620,M.Sc. - Information Technology (ODL),OFFLINE,1,21,47,68,B+,CT-ODL,PASS,AUCDE,CBCS
20242050002,52014,DCS5104,"Data Mining, Warehousing & Big Data",620,M.Sc. - Information Technology (ODL),OFFLINE,1,23,60,83,A+,CT-ODL,PASS,AUCDE,CBCS
20242050002,52015,DCS5105,Distributed Systems & Security Laboratory,620,M.Sc. - Information Technology (ODL),OFFLINE,1,28,28,56,B,CT-ODL,PASS,AUCDE,CBCS
20242050003,52011,DCS5101,Advanced Operating Systems & Distributed Architecture,620,M.Sc. - Information Technology (ODL),OFFLINE,1,18,37,55,B,CT-ODL,PASS,AUCDE,CBCS
20242050003,52012,DCS5102,Computer Networks & Network Security Protocols,620,M.Sc. - Information Technology (ODL),OFFLINE,1,19,26,45,C,CT-ODL,PASS,AUCDE,CBCS
20242050003,52013,DCS5103,Object Oriented Software Engineering,620,M.Sc. - Information Technology (ODL),OFFLINE,1,16,41,57,B,CT-ODL,PASS,AUCDE,CBCS
20242050003,52014,DCS5104,"Data Mining, Warehousing & Big Data",620,M.Sc. - Information Technology (ODL),OFFLINE,1,26,40,66,B+,CT-ODL,PASS,AUCDE,CBCS
20242050003,52015,DCS5105,Distributed Systems & Security Laboratory,620,M.Sc. - Information Technology (ODL),OFFLINE,1,17,58,75,A,CT-ODL,PASS,AUCDE,CBCS
20242050004,52011,DCS5101,Advanced Operating Systems & Distributed Architecture,620,M.Sc. - Information Technology (ODL),OFFLINE,1,21,46,67,B+,CT-ODL,PASS,AUCDE,CBCS
20242050004,52012,DCS5102,Computer Networks & Network Security Protocols,620,M.Sc. - Information Technology (ODL),OFFLINE,1,24,47,71,A,CT-ODL,PASS,AUCDE,CBCS
20242050004,52013,DCS5103,Object Oriented Software Engineering,620,M.Sc. - Information Technology (ODL),OFFLINE,1,15,43,58,B,CT-ODL,PASS,AUCDE,CBCS
20242050004,52014,DCS5104,"Data Mining, Warehousing & Big Data",620,M.Sc. - Information Technology (ODL),OFFLINE,1,25,56,81,A+,CT-ODL,PASS,AUCDE,CBCS
20242050004,52015,DCS5105,Distributed Systems & Security Laboratory,620,M.Sc. - Information Technology (ODL),OFFLINE,1,21,33,54,B,CT-ODL,PASS,AUCDE,CBCS
20242050005,52011,DCS5101,Advanced Operating Systems & Distributed Architecture,620,M.Sc. - Information Technology (ODL),OFFLINE,1,25,40,65,B+,CT-ODL,PASS,AUCDE,CBCS
20242050005,52012,DCS5102,Computer Networks & Network Security Protocols,620,M.Sc. - Information Technology (ODL),OFFLINE,1,20,25,45,C,CT-ODL,PASS,AUCDE,CBCS
20242050005,52013,DCS5103,Object Oriented Software Engineering,620,M.Sc. - Information Technology (ODL),OFFLINE,1,28,62,90,O,CT-ODL,PASS,AUCDE,CBCS
20242050005,52014,DCS5104,"Data Mining, Warehousing & Big Data",620,M.Sc. - Information Technology (ODL),OFFLINE,1,23,52,75,A,CT-ODL,PASS,AUCDE,CBCS
20242050005,52015,DCS5105,Distributed Systems & Security Laboratory,620,M.Sc. - Information Technology (ODL),OFFLINE,1,15,31,46,C,CT-ODL,PASS,AUCDE,CBCS
20242050006,52011,DCS5101,Advanced Operating Systems & Distributed Architecture,620,M.Sc. - Information Technology (ODL),OFFLINE,1,18,43,61,B+,CT-ODL,PASS,AUCDE,CBCS
20242050006,52012,DCS5102,Computer Networks & Network Security Protocols,620,M.Sc. - Information Technology (ODL),OFFLINE,1,28,59,87,A+,CT-ODL,PASS,AUCDE,CBCS
20242050006,52013,DCS5103,Object Oriented Software Engineering,620,M.Sc. - Information Technology (ODL),OFFLINE,1,23,51,74,A,CT-ODL,PASS,AUCDE,CBCS
20242050006,52014,DCS5104,"Data Mining, Warehousing & Big Data",620,M.Sc. - Information Technology (ODL),OFFLINE,1,28,45,73,A,CT-ODL,PASS,AUCDE,CBCS
20242050006,52015,DCS5105,Distributed Systems & Security Laboratory,620,M.Sc. - Information Technology (ODL),OFFLINE,1,27,26,53,B,CT-ODL,PASS,AUCDE,CBCS
20242050007,52011,DCS5101,Advanced Operating Systems & Distributed Architecture,620,M.Sc. - Information Technology (ODL),OFFLINE,1,23,32,55,B,CT-ODL,PASS,AUCDE,CBCS
